reply_id,reply_text,tweet_id,tweet_text,toxicspeech,counterspeech,support,esplicito,irony,ostile,alternativa,cs_type
'1331693762045730825',"'La prima volta che vidi giocare  Diego era placcato da Gentile, mondiale 1982, avevo 8 anni. Gli avevano messo alle calcagna uno tosto, ma appunto anche così sgusciava via. Ricordo che dissi ai miei: che forte Maradona. E da allora amore. https://t.co/AN4Wu9sdjx'",'1331693762045730825',"'La prima volta che vidi giocare  Diego era placcato da Gentile, mondiale 1982, avevo 8 anni. Gli avevano messo alle calcagna uno tosto, ma appunto anche così sgusciava via. Ricordo che dissi ai miei: che forte Maradona. E da allora amore. https://t.co/AN4Wu9sdjx'",-1,-1,-1,ND,ND,ND,ND,ND
'1331694378012844034',"'La Rai ha sospeso #DettoFatto dopo quanto accaduto ieri. 

Bene. Ma chi ha ideato quello schifo deve star fuori dalla tv pubblica. Non è veramente più sopportabile un'approssimazione così indegna in un Paese che ha seri problemi di misoginia e maschilismo. Basta basta!'",'1331694378012844034',"'La Rai ha sospeso #DettoFatto dopo quanto accaduto ieri. 

Bene. Ma chi ha ideato quello schifo deve star fuori dalla tv pubblica. Non è veramente più sopportabile un'approssimazione così indegna in un Paese che ha seri problemi di misoginia e maschilismo. Basta basta!'",-1,1,1,-1,-1,5,-1,mmx
'1331695852814020614','Non è uno scherzo. Giuro! https://t.co/erwvYPM7kF','1331695852814020614','Non è uno scherzo. Giuro! https://t.co/erwvYPM7kF',-1,-1,-1,ND,ND,ND,ND,ND
'1331696693348327425','Sempre do lado certo do mundo https://t.co/h01tTN7SwW','1331696693348327425','Sempre do lado certo do mundo https://t.co/h01tTN7SwW',-1,-1,-1,ND,ND,ND,ND,ND
'1331703198093107203',"'Stadio #SanPaolo,  Quartieri Spagnoli, Maschio Angioino, e in altre zone di #Napoli omaggio a #Maradona  con striscioni e fumogeni ma anche silenzio o cori .
Domani nuove mobilitazioni , c'è preoccupazione per zona rossa #COVID19 .
Finora tutto composto e tranquillo. https://t.co/JQlgR33lHW'",'1331703198093107203',"'Stadio #SanPaolo,  Quartieri Spagnoli, Maschio Angioino, e in altre zone di #Napoli omaggio a #Maradona  con striscioni e fumogeni ma anche silenzio o cori .
Domani nuove mobilitazioni , c'è preoccupazione per zona rossa #COVID19 .
Finora tutto composto e tranquillo. https://t.co/JQlgR33lHW'",-1,-1,-1,ND,ND,ND,ND,ND
'1331703525424979978',"'Sintesi vaccinale. 
In generale, se una  persona  vaccinata contro la malattia X entrasse in contatto con il virus X si ammalerebbe di X?
#No
In generale, la stessa persona #vaccinata ed #esposta al contagio X potrebbe trasmettere  virus X ad una persona non vaccinata?
#Si https://t.co/9ICtQlPujV'",'1331703525424979978',"'Sintesi vaccinale. 
In generale, se una  persona  vaccinata contro la malattia X entrasse in contatto con il virus X si ammalerebbe di X?
#No
In generale, la stessa persona #vaccinata ed #esposta al contagio X potrebbe trasmettere  virus X ad una persona non vaccinata?
#Si https://t.co/9ICtQlPujV'",-1,-1,-1,ND,ND,ND,ND,ND
'1331711836505444353','Questa è veramente tenera. https://t.co/zcI0jIZodM','1331711836505444353','Questa è veramente tenera. https://t.co/zcI0jIZodM',-1,-1,-1,ND,ND,ND,ND,ND
'1331712209576218625',"'Sara l'ora, sarà che sono più sensibile oggi... Ma questo post mi ha colpito.

Speranza? https://t.co/PBv60U1hVS'",'1331712209576218625',"'Sara l'ora, sarà che sono più sensibile oggi... Ma questo post mi ha colpito.

Speranza? https://t.co/PBv60U1hVS'",-1,-1,1,ND,ND,ND,ND,ND
'1331721161722490880',"'Quello che succede a #Napoli deflagra in ogni parte del mondo. 
Siamo gli unici giornalisti che si occupano di una città e quindi di tutto il mondo. Incredibile.

#Maradona'",'1331721161722490880',"'Quello che succede a #Napoli deflagra in ogni parte del mondo. 
Siamo gli unici giornalisti che si occupano di una città e quindi di tutto il mondo. Incredibile.

#Maradona'",-1,-1,-1,ND,ND,ND,ND,ND
'1331725791374290949',"'l'Equipe

#Maradona https://t.co/jq8g3egMZm'",'1331725791374290949',"'l'Equipe

#Maradona https://t.co/jq8g3egMZm'",-1,-1,-1,ND,ND,ND,ND,ND
'1331725937944244232',"'#Maradona
Ci provavano a fermarlo. Ma mica ci riuscivano.
Ogni volta che lo vedevi giocare era come una magia. https://t.co/tsupeSMHuo'",'1331725937944244232',"'#Maradona
Ci provavano a fermarlo. Ma mica ci riuscivano.
Ogni volta che lo vedevi giocare era come una magia. https://t.co/tsupeSMHuo'",-1,-1,-1,ND,ND,ND,ND,ND
'1331727646028419072',"'Questa foto l'ha scattata il mio amico Luciano Ferrara, maestro della foto cronaca a #Napoli.

Aveva fotografato l'ascesa.
Guardatela oggi , assume tutto un altro significato, mistico. Che potenza.

#Maradona #ManoDeDios https://t.co/oGKAbYadFw'",'1331727646028419072',"'Questa foto l'ha scattata il mio amico Luciano Ferrara, maestro della foto cronaca a #Napoli.

Aveva fotografato l'ascesa.
Guardatela oggi , assume tutto un altro significato, mistico. Che potenza.

#Maradona #ManoDeDios https://t.co/oGKAbYadFw'",-1,-1,-1,ND,ND,ND,ND,ND
'1331735672047144961',"'Lo stadio #SanPaolo di #Napoli si chiamerà Stadio Diego Armando #Maradona .
Il Comune ha derogato dai 10 anni necessari per questa procedura.

#diegomaradona era stato nominato anche cittadino onorario di Partenope, qualche anno fa. https://t.co/nUOGLMklNe'",'1331735672047144961',"'Lo stadio #SanPaolo di #Napoli si chiamerà Stadio Diego Armando #Maradona .
Il Comune ha derogato dai 10 anni necessari per questa procedura.

#diegomaradona era stato nominato anche cittadino onorario di Partenope, qualche anno fa. https://t.co/nUOGLMklNe'",-1,-1,-1,ND,ND,ND,ND,ND
'1331778498281803777',"'Proprio stasera c'era il comandante #CheGuevara su #Atlantide. Un grande sconfitto, che è diventato il re d'ogni utopia, abitando i nostri sogni e le nostre magliette. Qui è sulla maglietta d'un altro re dell'impossibile, che pure c'ha rubato i cuori.
Hasta siempre #diegomaradona https://t.co/413w7QRdrF'",'1331778498281803777',"'Proprio stasera c'era il comandante #CheGuevara su #Atlantide. Un grande sconfitto, che è diventato il re d'ogni utopia, abitando i nostri sogni e le nostre magliette. Qui è sulla maglietta d'un altro re dell'impossibile, che pure c'ha rubato i cuori.
Hasta siempre #diegomaradona https://t.co/413w7QRdrF'",-1,-1,-1,ND,ND,ND,ND,ND
'1331841844095963141',"'Non se lo sa spiegare Tiziano Ferro, perché dovrei farlo io!'",'1331841844095963141',"'Non se lo sa spiegare Tiziano Ferro, perché dovrei farlo io!'",-1,-1,-1,ND,ND,ND,ND,ND
'1331896823884214274',"'Leggo molti ""ha aiutato Napoli"", ma l'evasione fiscale sottrae risorse a scuole, ospedali, servizi. Maradona lasciò il programma perché tanto non avrebbe visto il compenso. Lo adoravo come calciatore, ma non cancelliamo tutto. #26novembre 
https://t.co/w1PedSnXcv'",'1331896823884214274',"'Leggo molti ""ha aiutato Napoli"", ma l'evasione fiscale sottrae risorse a scuole, ospedali, servizi. Maradona lasciò il programma perché tanto non avrebbe visto il compenso. Lo adoravo come calciatore, ma non cancelliamo tutto. #26novembre 
https://t.co/w1PedSnXcv'",-1,-1,-1,ND,ND,ND,ND,ND
'1331897008450392066',"'Il primo degli ultimi 

#DiegoArmandoMaradona https://t.co/YTRFA2KUAD'",'1331897008450392066',"'Il primo degli ultimi 

#DiegoArmandoMaradona https://t.co/YTRFA2KUAD'",-1,-1,-1,ND,ND,ND,ND,ND
'1331913815261388800',"'A #Napoli ci sarà Piazza Diego Armando #Maradona 

https://t.co/T5qxvtBoLJ via @fanpage'",'1331913815261388800',"'A #Napoli ci sarà Piazza Diego Armando #Maradona 

https://t.co/T5qxvtBoLJ via @fanpage'",-1,-1,-1,ND,ND,ND,ND,ND
'1331913992017752064',"'#Napoli a lutto per #Maradona. Ora viene il difficile: gestire gli assembramenti anti #Covid_19  

https://t.co/1vaiYMvBmt via @fanpage'",'1331913992017752064',"'#Napoli a lutto per #Maradona. Ora viene il difficile: gestire gli assembramenti anti #Covid_19  

https://t.co/1vaiYMvBmt via @fanpage'",-1,-1,-1,ND,ND,ND,ND,ND
'1331914596345655300',"'FINALMENTE, a Roma il Comune cancella i nomi delle donne dalle lapidi dei feti abortiti. Avevo denunciato quella vergogna qualche mese fa e sono soddisfatta siano intervenuti.

Ma non finisce qui: chi ha violato la dignità e la privacy di quelle donne la pagherà.'",'1331914596345655300',"'FINALMENTE, a Roma il Comune cancella i nomi delle donne dalle lapidi dei feti abortiti. Avevo denunciato quella vergogna qualche mese fa e sono soddisfatta siano intervenuti.

Ma non finisce qui: chi ha violato la dignità e la privacy di quelle donne la pagherà.'",-1,-1,1,ND,ND,ND,ND,ND
'1331915601137328128',"'Live, da casa mia, trucco sopra e ciavatte sotto. E non sono manco tutti! 
26/11 - 18.00 pagina Fb di Auxilia Foundation
27/11 - 18.00 pagina Fb del Centro Antiviolenza ""La Nara"" 
28/11 - 12.50 Torino Città per le Donne (con @MarinaCuollo, @jemenfousoui e @pietromorello). https://t.co/c7gEk5eeIp'",'1331915601137328128',"'Live, da casa mia, trucco sopra e ciavatte sotto. E non sono manco tutti! 
26/11 - 18.00 pagina Fb di Auxilia Foundation
27/11 - 18.00 pagina Fb del Centro Antiviolenza ""La Nara"" 
28/11 - 12.50 Torino Città per le Donne (con @MarinaCuollo, @jemenfousoui e @pietromorello). https://t.co/c7gEk5eeIp'",-1,-1,-1,ND,ND,ND,ND,ND
'1331921431496708099',"'Che malcontento sfogliare una super mazzetta di giornali (succede nelle grandi occasioni di preferire la carta agli abbonamenti on-line) e arrabbiarsi per scelte, autori, pezzi e temi.

#maradona'",'1331921431496708099',"'Che malcontento sfogliare una super mazzetta di giornali (succede nelle grandi occasioni di preferire la carta agli abbonamenti on-line) e arrabbiarsi per scelte, autori, pezzi e temi.

#maradona'",-1,-1,-1,ND,ND,ND,ND,ND
'1331928061638561793',"'No polemica ma giusto una domanda...

Vogliono chiamare lo stadio in suo onore. Non era più bello farlo con lui ancora vivo?'",'1331928061638561793',"'No polemica ma giusto una domanda...

Vogliono chiamare lo stadio in suo onore. Non era più bello farlo con lui ancora vivo?'",-1,-1,-1,ND,ND,ND,ND,ND
'1331929581826297856','Chi dice che i centri antiviolenza siano inutili... Ne dovrebbe stare uno in ogni quartiere proprio per questo.','1331929581826297856','Chi dice che i centri antiviolenza siano inutili... Ne dovrebbe stare uno in ogni quartiere proprio per questo.',-1,1,-1,-1,-1,0,-1,mxo
'1331935534034382849','Sto guardando la Long Pond Studio Session e mi sto sentendo male da quanto mi fa emozionare','1331935534034382849','Sto guardando la Long Pond Studio Session e mi sto sentendo male da quanto mi fa emozionare',-1,-1,-1,ND,ND,ND,ND,ND
'1331938018266148874',"'Oggi è il compleanno di Ilona Staller, in arte @cicciolina_uff https://t.co/lt8bRiAVKa'",'1331938018266148874',"'Oggi è il compleanno di Ilona Staller, in arte @cicciolina_uff https://t.co/lt8bRiAVKa'",-1,-1,-1,ND,ND,ND,ND,ND
'1331939855715225601',"'The fact that My Tears Ricochet is Taylor's most personal, most deeply felt track and it's about Karlie Kloss... Fuck you Karlie fuck you'",'1331939855715225601',"'The fact that My Tears Ricochet is Taylor's most personal, most deeply felt track and it's about Karlie Kloss... Fuck you Karlie fuck you'",-1,-1,-1,ND,ND,ND,ND,ND
'1331943699799023616',"'C'è Diego, con Tardelli stesso, Gentile il mastino che ha imparato a placcare gli avversari nei vicoli di Tripoli con i ragazzi libici e c'e' il grande Scirea che Maradona ha definito Cavaliere dopo la sua morte prematura. Questo era il calcio che mi ha fatto innamorare, 1982 ❤ https://t.co/QWYK8bMO2U'",'1331943699799023616',"'C'è Diego, con Tardelli stesso, Gentile il mastino che ha imparato a placcare gli avversari nei vicoli di Tripoli con i ragazzi libici e c'e' il grande Scirea che Maradona ha definito Cavaliere dopo la sua morte prematura. Questo era il calcio che mi ha fatto innamorare, 1982 ❤ https://t.co/QWYK8bMO2U'",-1,-1,-1,ND,ND,ND,ND,ND
'1331949366265995264',"'Ti sbagli, sono io l’artista più sottovalutata mi disp https://t.co/mP7St14XeB'",'1331949366265995264',"'Ti sbagli, sono io l’artista più sottovalutata mi disp https://t.co/mP7St14XeB'",-1,-1,-1,ND,ND,ND,ND,ND
'1331952555325345796','https://t.co/3Rv32nrame https://t.co/1cz4mgRoFR','1331952555325345796','https://t.co/3Rv32nrame https://t.co/1cz4mgRoFR',-1,-1,-1,ND,ND,ND,ND,ND
'1331955455652978690',"'Anna e il corriere:

- Sei venuto ieri, oggi... Ora ti lascio in pace. Non ordino più.

- Dite tutti così.

Ok.'",'1331955455652978690',"'Anna e il corriere:

- Sei venuto ieri, oggi... Ora ti lascio in pace. Non ordino più.

- Dite tutti così.

Ok.'",-1,-1,-1,ND,ND,ND,ND,ND
'1331959030345048066','Ci son cascata di nuovo! https://t.co/2OnFrlERLz','1331959030345048066','Ci son cascata di nuovo! https://t.co/2OnFrlERLz',-1,-1,-1,ND,ND,ND,ND,ND
'1331960863583051776',"'Voi che vi lamentate che non ha senso aprire ora le scuole per poi chiudere per le vacanze di natale.

Ha sempre senso aprire una scuola anche se per poco, che non aprirla proprio.'",'1331960863583051776',"'Voi che vi lamentate che non ha senso aprire ora le scuole per poi chiudere per le vacanze di natale.

Ha sempre senso aprire una scuola anche se per poco, che non aprirla proprio.'",-1,-1,-1,ND,ND,ND,ND,ND
'1331962510409408512',"'- Baby per il mio compleanno andiamo a pranzo fuori.
- Ok mamma, scegli tu!

Andiamo lì?  No!
Li? No!
Sai che mi va... NO!

Annamo al Mc? Siiiiiiiiii!

Mamma scegli tu. Ok.'",'1331962510409408512',"'- Baby per il mio compleanno andiamo a pranzo fuori.
- Ok mamma, scegli tu!

Andiamo lì?  No!
Li? No!
Sai che mi va... NO!

Annamo al Mc? Siiiiiiiiii!

Mamma scegli tu. Ok.'",-1,-1,-1,ND,ND,ND,ND,ND
'1331962529606750210',"'Voi non avete idea.

#Maradona #Napoli https://t.co/v3q2dzeDrx'",'1331962529606750210',"'Voi non avete idea.

#Maradona #Napoli https://t.co/v3q2dzeDrx'",-1,-1,-1,ND,ND,ND,ND,ND
'1331967696443850757',"'Stasera sarò ospite con altre valorose figure di un evento online organizzato da @TEDxNavigli dal titolo ""Senza paura"" per raccontare storie di coraggio e libertà.  

Altre info su https://t.co/HIsRKL177J
Vi aspetto! #tedxnavigliwomen #SenzaPaura https://t.co/TphaPon3gI'",'1331967696443850757',"'Stasera sarò ospite con altre valorose figure di un evento online organizzato da @TEDxNavigli dal titolo ""Senza paura"" per raccontare storie di coraggio e libertà.  

Altre info su https://t.co/HIsRKL177J
Vi aspetto! #tedxnavigliwomen #SenzaPaura https://t.co/TphaPon3gI'",-1,-1,-1,ND,ND,ND,ND,ND
'1331967916695293952','Diego e Massimo ❤ https://t.co/tneHaZsibE','1331967916695293952','Diego e Massimo ❤ https://t.co/tneHaZsibE',-1,-1,-1,ND,ND,ND,ND,ND
'1331972267287465993',"'Fermi tutti, PARLA MISTER COERENZA
#Maradona https://t.co/UqBEnWhbYF'",'1331972267287465993',"'Fermi tutti, PARLA MISTER COERENZA
#Maradona https://t.co/UqBEnWhbYF'",-1,1,-1,-1,1,2,-1,raxa
'1331972867047755778',"'In sintesi, quello che avevo da dire sulla questione ""Detto Fatto"". Non contiene indignazione per la gambetta alzata. https://t.co/626IqE7Jyx'",'1331972867047755778',"'In sintesi, quello che avevo da dire sulla questione ""Detto Fatto"". Non contiene indignazione per la gambetta alzata. https://t.co/626IqE7Jyx'",-1,1,1,-1,-1,1,-1,mmx
'1331973119993638912',"'#SeaWatch3 è bloccata nel porto di Burriana, in Spagna, da un fermo amministrativo delle autorità italiane.

Ringraziamo tutti i volontari che continuano a lavorare a bordo per assicurarsi che la nave possa ripartire al più presto.

Vi presentiamo il nostro equipaggio! https://t.co/YYeias716G'",'1331973119993638912',"'#SeaWatch3 è bloccata nel porto di Burriana, in Spagna, da un fermo amministrativo delle autorità italiane.

Ringraziamo tutti i volontari che continuano a lavorare a bordo per assicurarsi che la nave possa ripartire al più presto.

Vi presentiamo il nostro equipaggio! https://t.co/YYeias716G'",-1,-1,-1,ND,ND,ND,ND,ND
'1331974368428232704',"'Se tutta la tristezza e unità per la morte di Maradona la si usasse per combattere la violenza sulle donne, forse avremmo una possibilità.

Ieri è morto Maradona e due donne per femminicidio.'",'1331974368428232704',"'Se tutta la tristezza e unità per la morte di Maradona la si usasse per combattere la violenza sulle donne, forse avremmo una possibilità.

Ieri è morto Maradona e due donne per femminicidio.'",-1,1,-1,-1,-1,2,-1,mxm
'1331977962149859330',"'Ieri ho comprato il rotolo carta regalo. Mi passa davanti un cane e la sua padrona.
Il cane appena mi vede si blocca, si nasconde e inizia a tremare:

- Pensa che sia un bastone e ride... 

Guardo la proprietaria e mi abbasso verso il cane dicendo:

- Non ti farei mai del male'",'1331977962149859330',"'Ieri ho comprato il rotolo carta regalo. Mi passa davanti un cane e la sua padrona.
Il cane appena mi vede si blocca, si nasconde e inizia a tremare:

- Pensa che sia un bastone e ride... 

Guardo la proprietaria e mi abbasso verso il cane dicendo:

- Non ti farei mai del male'",-1,-1,-1,ND,ND,ND,ND,ND
'1331979149704048642',"'E penso che per quella improvvida affermazione su #Maradona, @LauraPausini difficilmente potrà ritornare a #Napoli o in #Argentina senza sentirsi rinfacciare questa cosa...'",'1331979149704048642',"'E penso che per quella improvvida affermazione su #Maradona, @LauraPausini difficilmente potrà ritornare a #Napoli o in #Argentina senza sentirsi rinfacciare questa cosa...'",-1,-1,-1,ND,ND,ND,ND,ND
'1331980665462644737',"'MAH.

#Maradona, Laura #Pausini: 'Fa più notizia la morte di uomo poco apprezzabile che delle donne abusate' 

https://t.co/vArBV9gzes'",'1331980665462644737',"'MAH.

#Maradona, Laura #Pausini: 'Fa più notizia la morte di uomo poco apprezzabile che delle donne abusate' 

https://t.co/vArBV9gzes'",-1,-1,-1,ND,ND,ND,ND,ND
'1331991569180876802',"'nel momento in cui sminuisci le esperienze delle persone nere e fai un giudizio su una questione su cui non ti sei informato e che non ti riguarda sei razzista. Poi abbiamo visto la foto di te alla manifestazione leghista, anche meno, Salvini jr https://t.co/q61UZDuvhU'",'1331991569180876802',"'nel momento in cui sminuisci le esperienze delle persone nere e fai un giudizio su una questione su cui non ti sei informato e che non ti riguarda sei razzista. Poi abbiamo visto la foto di te alla manifestazione leghista, anche meno, Salvini jr https://t.co/q61UZDuvhU'",-1,1,-1,-1,-1,2,-1,rrr
'1331992779824766978','non vedete l'ora che una donna famosa faccia o dica qualcosa di problematico così potete parlare di lei ogni volta che un uomo si rivela violento/pedofilo/stupratore https://t.co/hcsBdpctmr','1331992779824766978','non vedete l'ora che una donna famosa faccia o dica qualcosa di problematico così potete parlare di lei ogni volta che un uomo si rivela violento/pedofilo/stupratore https://t.co/hcsBdpctmr',-1,1,-1,-1,-1,1,-1,mxm
'1332000337637601282',"'La Scozia è il primo paese al mondo a fornire GRATIS gli assorbenti alle donne. Questo perché non sono un bene di lusso.

Sarebbe da replicare anche in Italia, ma visto che sono realista chiedo al governo: quando ci togliete l'iva da quei prodotti?! Il ciclo NON è una scelta!'",'1332000337637601282',"'La Scozia è il primo paese al mondo a fornire GRATIS gli assorbenti alle donne. Questo perché non sono un bene di lusso.

Sarebbe da replicare anche in Italia, ma visto che sono realista chiedo al governo: quando ci togliete l'iva da quei prodotti?! Il ciclo NON è una scelta!'",-1,1,1,-1,-1,1,-1,mxm
'1332013229342601223','Condivido con voi questa perla trovata su instagram https://t.co/pge9IM34Gs','1332013229342601223','Condivido con voi questa perla trovata su instagram https://t.co/pge9IM34Gs',-1,-1,-1,ND,ND,ND,ND,ND
'1332014331505102850',"'Ma la Meloni che contesta a Conte le parole sul Natale spirituale è la stessa Meloni che ogni anno ci fa una testa così con crocifissi, pastorelli, e presepi? La stessa Meloni ""donna, italiana, e cristiana""? Che ipocrisia!'",'1332014331505102850',"'Ma la Meloni che contesta a Conte le parole sul Natale spirituale è la stessa Meloni che ogni anno ci fa una testa così con crocifissi, pastorelli, e presepi? La stessa Meloni ""donna, italiana, e cristiana""? Che ipocrisia!'",-1,-1,-1,ND,ND,ND,ND,ND
'1332022860748120064',"'#Thanksgiving2020
@UF @OneHealthUF https://t.co/ZO8H5tgako'",'1332022860748120064',"'#Thanksgiving2020
@UF @OneHealthUF https://t.co/ZO8H5tgako'",-1,-1,-1,ND,ND,ND,ND,ND
'1332026116387835907',"'Mafia #migranti e traffico di #petrolio dalla #Libia a tutta Europa
#Malta arrestati ex calciatori, i legali e il contabile. Erano in contatto con siciliani e libici. 
Business milionario grazie a inesistenti controlli in mare. 
@nelloscavo
@Avvenire_Nei  https://t.co/zaku7omsDB'",'1332026116387835907',"'Mafia #migranti e traffico di #petrolio dalla #Libia a tutta Europa
#Malta arrestati ex calciatori, i legali e il contabile. Erano in contatto con siciliani e libici. 
Business milionario grazie a inesistenti controlli in mare. 
@nelloscavo
@Avvenire_Nei  https://t.co/zaku7omsDB'",-1,-1,-1,ND,ND,ND,ND,ND
'1332027107174719488','My Tears Ricochet I’m so sorry sweetie https://t.co/MnBQzdG05x','1332027107174719488','My Tears Ricochet I’m so sorry sweetie https://t.co/MnBQzdG05x',-1,-1,-1,ND,ND,ND,ND,ND
'1332031786927460356',"'🆘 Nel Mediterraneo Centrale per questo weekend si prevede una perturbazione che determinerà mare mosso a partire da venerdì, con progressivo peggioramenro fino a mare agitato e a tratti molto agitato domenica. https://t.co/Q3gYXzIHi1'",'1332031786927460356',"'🆘 Nel Mediterraneo Centrale per questo weekend si prevede una perturbazione che determinerà mare mosso a partire da venerdì, con progressivo peggioramenro fino a mare agitato e a tratti molto agitato domenica. https://t.co/Q3gYXzIHi1'",-1,-1,-1,ND,ND,ND,ND,ND
'1332035988324016129',"'AVANA 4 

🔴🔴 PERICOLO 

Nel Mediterraneo Centrale per questo weekend si prevede una perturbazione che determinerà mare mosso a partire da venerdì, con progressivo peggioramenro fino a mare agitato e a tratti molto agitato domenica. https://t.co/PmBN31R7F4'",'1332035988324016129',"'AVANA 4 

🔴🔴 PERICOLO 

Nel Mediterraneo Centrale per questo weekend si prevede una perturbazione che determinerà mare mosso a partire da venerdì, con progressivo peggioramenro fino a mare agitato e a tratti molto agitato domenica. https://t.co/PmBN31R7F4'",-1,-1,-1,ND,ND,ND,ND,ND
'1332037226176372740',"'AVANA 3

🔴🔴 PERICOLO 

Nel Mediterraneo Centrale per questo weekend si prevede una perturbazione che determinerà mare mosso a partire da venerdì, con progressivo peggioramenro fino a mare agitato e a tratti molto agitato domenica. https://t.co/5kcSQgByrz'",'1332037226176372740',"'AVANA 3

🔴🔴 PERICOLO 

Nel Mediterraneo Centrale per questo weekend si prevede una perturbazione che determinerà mare mosso a partire da venerdì, con progressivo peggioramenro fino a mare agitato e a tratti molto agitato domenica. https://t.co/5kcSQgByrz'",-1,-1,-1,ND,ND,ND,ND,ND
'1332038272462315520',"'🇬🇧 AVANA 3 

🔴🔴 DANGER 

A disturbance that will cause rough sea from Friday, with progressive worsening to rough sea and sometimes very rough on Sunday, is expected in the Central Mediterranean this weekend. https://t.co/z7HveBSOMV'",'1332038272462315520',"'🇬🇧 AVANA 3 

🔴🔴 DANGER 

A disturbance that will cause rough sea from Friday, with progressive worsening to rough sea and sometimes very rough on Sunday, is expected in the Central Mediterranean this weekend. https://t.co/z7HveBSOMV'",-1,-1,-1,ND,ND,ND,ND,ND
'1332038476066414592',"'Scopro adesso cosa è successo e sì, è un problema sistemico. https://t.co/J9yxBFtvv7'",'1332038476066414592',"'Scopro adesso cosa è successo e sì, è un problema sistemico. https://t.co/J9yxBFtvv7'",-1,1,-1,-1,-1,0,-1,mxm
'1332038882083344386',"'Be', dai, sta uscendo benissimo, bravi tutti! https://t.co/qQPq8V5sO7'",'1332038882083344386',"'Be', dai, sta uscendo benissimo, bravi tutti! https://t.co/qQPq8V5sO7'",-1,1,-1,-1,-1,0,-1,mxm
'1332045213595013121',"'ARABO

SOS-أفانا 3

🔴🔴خطر

في البحر الأبيض المتوسط يتوقع تغير سلبي في حالة الطقس في النهاية الأسبوع. ستسبب الحالة بحر مضطرب من يوم الجمع، بإشتداد تدريجي ليوم الأحد. 

هذا الحال خطر جدا لكل الأشخاص الذي يريد الرحلة من ليبيا الآن. خطر الغرق مرتفع. https://t.co/OqujNgXFkc'",'1332045213595013121',"'ARABO

SOS-أفانا 3

🔴🔴خطر

في البحر الأبيض المتوسط يتوقع تغير سلبي في حالة الطقس في النهاية الأسبوع. ستسبب الحالة بحر مضطرب من يوم الجمع، بإشتداد تدريجي ليوم الأحد. 

هذا الحال خطر جدا لكل الأشخاص الذي يريد الرحلة من ليبيا الآن. خطر الغرق مرتفع. https://t.co/OqujNgXFkc'",-1,-1,-1,ND,ND,ND,ND,ND
'1332046329539940358',"'Lettera a te che non ha mai tifato #Maradona 

https://t.co/dc5ryezNIz via @fanpage 

#Napoli'",'1332046329539940358',"'Lettera a te che non ha mai tifato #Maradona 

https://t.co/dc5ryezNIz via @fanpage 

#Napoli'",-1,-1,-1,ND,ND,ND,ND,ND
'1332051492556189704',"'SOS-أفانا 4

🔴🔴خطر

في البحر الأبيض المتوسط يتوقع تغير سلبي في حالة الطقس في النهاية الأسبوع. ستسبب الحالة بحر مضطرب من يوم الجمع، بإشتداد تدريجي ليوم الأحد. 

هذا الحال خطر جدا لكل الأشخاص الذي يريد الرحلة من ليبيا الآن. خطر الغرق مرتفع. https://t.co/i43MzDonsY'",'1332051492556189704',"'SOS-أفانا 4

🔴🔴خطر

في البحر الأبيض المتوسط يتوقع تغير سلبي في حالة الطقس في النهاية الأسبوع. ستسبب الحالة بحر مضطرب من يوم الجمع، بإشتداد تدريجي ليوم الأحد. 

هذا الحال خطر جدا لكل الأشخاص الذي يريد الرحلة من ليبيا الآن. خطر الغرق مرتفع. https://t.co/i43MzDonsY'",-1,-1,-1,ND,ND,ND,ND,ND
'1333158992344911879','Gino Strada cerca medici e infermieri https://t.co/2bXL4wc4Ui','1333158992344911879','Gino Strada cerca medici e infermieri https://t.co/2bXL4wc4Ui',-1,-1,-1,ND,ND,ND,ND,ND
'1333161786711941125',"'Petrolini diceva: ""Bisogna prendere il denaro dove si trova: dai poveri. Hanno poco, ma sono in tanti"". 
E molti di loro non vogliono la #patrimoniale, chissà perché.'",'1333161786711941125',"'Petrolini diceva: ""Bisogna prendere il denaro dove si trova: dai poveri. Hanno poco, ma sono in tanti"". 
E molti di loro non vogliono la #patrimoniale, chissà perché.'",-1,-1,-1,ND,ND,ND,ND,ND
'1333165858194075649',"'Trump non ha ancora chiamato Biden ma a questo punto più che uno sconfitto è un cafone.
#30novembre'",'1333165858194075649',"'Trump non ha ancora chiamato Biden ma a questo punto più che uno sconfitto è un cafone.
#30novembre'",-1,-1,-1,ND,ND,ND,ND,ND
'1333167702517673985','ma era top attrici belle o brave ?? Domanda seria https://t.co/Z1qRSOuRrQ','1333167702517673985','ma era top attrici belle o brave ?? Domanda seria https://t.co/Z1qRSOuRrQ',-1,-1,-1,ND,ND,ND,ND,ND
'1333172554387886083','Questa puntata di #Sapiens di @OfficialTozzi (bravissimo👏🏿👏🏿) su pandemie/sindemie del passato e del presente recuperatela. Io l'ho recuperata stasera PS ma perché non si studia storia della medicina e delle malattie a scuola? Cmq il migliore programma di @RaiTre #Sapiens https://t.co/v2wpDFmfXX','1333172554387886083','Questa puntata di #Sapiens di @OfficialTozzi (bravissimo👏🏿👏🏿) su pandemie/sindemie del passato e del presente recuperatela. Io l'ho recuperata stasera PS ma perché non si studia storia della medicina e delle malattie a scuola? Cmq il migliore programma di @RaiTre #Sapiens https://t.co/v2wpDFmfXX',-1,-1,-1,ND,ND,ND,ND,ND
